Country,Year,Production (tonnes),Exports (tonnes),Domestic_consumption (tonnes),Gross_opening_stocks (tonnes),imports (tonnes),Re_exports (US dollar per kg),Price_grower (US dollar per kg),Price_retail (US dollar per kg),Consumption (tonnes),Country_code,Latitude,Longitude,Country_type,Continent,Population
Trinidad & Tobago,2019,701.46,148.26495,600.0,,,,,,,,,,producer,Unknown,1519955.0
Uganda,1990,117300.54,141160.8,4200.0,186000.0,,,0.34,,,UG,1.373333,32.290275,producer,Africa,17586630.0
Uganda,1991,125280.06,125705.58,4500.0,174000.0,,,0.65,,,UG,1.373333,32.290275,producer,Africa,18171935.0
Uganda,1992,131104.44,117662.04,4500.0,174000.0,,,0.44,,,UG,1.373333,32.290275,producer,Africa,18801966.0
Uganda,1993,188502.36,109744.86,4500.0,180000.0,,,0.55,,,UG,1.373333,32.290275,producer,Africa,19462958.0
Uganda,1994,143565.18,202125.9,4800.0,180000.0,,,1.66,,,UG,1.373333,32.290275,producer,Africa,20125021.0
Uganda,1995,194615.04,184755.66,4800.0,151200.0,,,1.5,,,UG,1.373333,32.290275,producer,Africa,20680831.0
Uganda,1996,205123.44,279270.18,4800.0,88200.0,,,1.17,,,UG,1.373333,32.290275,producer,Africa,21249572.0
Uganda,1997,206392.08,210116.52,6071.4,34302.6,,,1.77,,,UG,1.373333,32.290275,producer,Africa,21876935.0
Uganda,1998,203150.34,197160.72,6960.0,52683.0,,,1.74,,,UG,1.373333,32.290275,producer,Africa,22537658.0
Uganda,1999,171746.82,230447.82,7140.0,30013.2,,,1.03,,,UG,1.373333,32.290275,producer,Africa,23279247.0
Uganda,2000,204040.98,150796.32,8520.0,19584.6,,,0.9,,,UG,1.373333,32.290275,producer,Africa,24020697.0
Uganda,2001,189466.62,183585.78,8460.0,30600.0,,,0.61,,,UG,1.373333,32.290275,producer,Africa,24763325.0
Uganda,2002,173403.48,201470.82,8400.0,22417.2,,,0.61,,,UG,1.373333,32.290275,producer,Africa,25545090.0
Uganda,2003,155911.92,151327.68,7860.0,18823.8,,,0.63,,,UG,1.373333,32.290275,producer,Africa,26354736.0
Uganda,2004,156757.14,157620.66,8400.0,15492.0,,,0.79,,,UG,1.373333,32.290275,producer,Africa,27146084.0
Uganda,2005,130512.06,142121.52,9000.0,14520.0,,,1.28,,,UG,1.373333,32.290275,producer,Africa,27946588.0
Uganda,2006,173649.6,130373.34,10500.0,15913.62,,,1.22,,,UG,1.373333,32.290275,producer,Africa,28773227.0
Uganda,2007,209378.88,161591.22,10815.0,16809.06,,,1.43,,,UG,1.373333,32.290275,producer,Africa,29629804.0
Uganda,2008,200110.02,198639.0,11100.0,22773.24,,,1.62,,,UG,1.373333,32.290275,producer,Africa,30509862.0
Uganda,2009,173632.56,180861.06,11322.0,28561.98,,,1.33,,,UG,1.373333,32.290275,producer,Africa,31412520.0
Uganda,2010,196033.92,159392.16,12240.0,30734.28,,,1.92,,,UG,1.373333,32.290275,producer,Africa,32341728.0
Uganda,2011,186903.78,188520.66,12600.0,25522.8,,,3.24,,,UG,1.373333,32.290275,producer,Africa,33295738.0
Uganda,2012,234810.12,161114.22,12960.0,36209.64,,,2.07,,,UG,1.373333,32.290275,producer,Africa,34273295.0
Uganda,2013,217972.02,220312.74,13248.0,43064.22,,,1.54,,,UG,1.373333,32.290275,producer,Africa,35273570.0
Uganda,2014,224668.62,206541.06,13752.0,37798.5,,,2.29,,,UG,1.373333,32.290275,producer,Africa,36336539.0
Uganda,2015,218974.02,215736.42,14040.0,41400.0,,,1.79,,,UG,1.373333,32.290275,producer,Africa,37477356.0
Uganda,2016,297729.48,212585.82,14400.0,47400.0,,,1.57,,,UG,1.373333,32.290275,producer,Africa,38748299.0
Uganda,2017,275808.78,286441.98,14688.0,54420.0,,,1.7,,,UG,1.373333,32.290275,producer,Africa,40127085.0
Uganda,2018,282237.84,253390.92,15000.0,54000.0,,,1.5,,,UG,1.373333,32.290275,producer,Africa,41515395.0
Uganda,2019,330549.24,271568.58,15240.0,54000.0,,,1.34,,,UG,1.373333,32.290275,producer,Africa,42949080.0
Venezuela,1990,67348.62,16667.7,46943.4,8520.0,,,,,,VE,6.42375,-66.58973,producer,South America,19750579.0
Venezuela,1991,56442.24,7673.34,48928.8,21000.0,,,,,,VE,6.42375,-66.58973,producer,South America,20226214.0
Venezuela,1992,72917.88,8149.08006,50998.2,21752.7,,,,,,VE,6.42375,-66.58973,producer,South America,20700461.0
Venezuela,1993,79972.86,31500.12002,53155.8,14940.0,,,,,,VE,6.42375,-66.58973,producer,South America,21172100.0
Venezuela,1994,59339.76,23159.76001,55404.0,15000.0,,,,,,VE,6.42375,-66.58973,producer,South America,21640833.0
Venezuela,1995,87993.24,5805.120006,57747.6,15000.0,,,,,,VE,6.42375,-66.58973,producer,South America,22107286.0
Venezuela,1996,72369.72,29674.02001,60190.8,18000.0,,,,,,VE,6.42375,-66.58973,producer,South America,22572110.0
Venezuela,1997,57077.1,6272.219988,62736.6,19140.0,,,,,,VE,6.42375,-66.58973,producer,South America,23037561.0
Venezuela,1998,95836.74,16053.77999,65390.4,8700.0,,,,,,VE,6.42375,-66.58973,producer,South America,23503819.0
Venezuela,1999,82010.1,27844.92001,68156.4,4200.0,,,,,,VE,6.42375,-66.58973,producer,South America,23966960.0
Venezuela,2000,86995.44,2302.0218,71039.4,11280.0,,,,,,VE,6.42375,-66.58973,producer,South America,24427729.0
Venezuela,2001,75876.78,1556.040024,74044.2,25680.0,,,,,,VE,6.42375,-66.58973,producer,South America,24880203.0
Venezuela,2002,89015.376,11514.06,77176.2,19680.0,,,,,,VE,6.42375,-66.58973,producer,South America,25330929.0
Venezuela,2003,85231.482,15597.09167,80440.8,13680.0,,,,,,VE,6.42375,-66.58973,producer,South America,25782029.0
Venezuela,2004,79592.016,10190.07734,83843.4,7680.0,,,,,,VE,6.42375,-66.58973,producer,South America,26226927.0
Venezuela,2005,90378.054,1324.11345,87390.0,1680.0,,,,,,VE,6.42375,-66.58973,producer,South America,26668785.0
Venezuela,2006,94253.766,3892.11489,91086.6,1800.0,,,,,,VE,6.42375,-66.58973,producer,South America,27102081.0
Venezuela,2007,91227.03,4222.77951,94939.8,900.0,,,,,,VE,6.42375,-66.58973,producer,South America,27525097.0
Venezuela,2008,55945.314,7529.176656,98955.6,420.0,,,,,,VE,6.42375,-66.58973,producer,South America,27933833.0
Venezuela,2009,72822.366,1090.89132,99000.0,,,,,,,VE,6.42375,-66.58973,producer,South America,28327892.0
Venezuela,2010,72128.028,1145.058648,99000.0,,,,,,,VE,6.42375,-66.58973,producer,South America,28715022.0
Venezuela,2011,54124.302,28.02492,99000.0,,,,,,,VE,6.42375,-66.58973,producer,South America,29096159.0
Venezuela,2012,57145.206,138.886566,99000.0,,,,,,,VE,6.42375,-66.58973,producer,South America,29470426.0
Venezuela,2013,48226.128,345.8082,99000.0,,,,,,,VE,6.42375,-66.58973,producer,South America,29838021.0
Venezuela,2014,39023.898,4.925148,99000.0,,,,,,,VE,6.42375,-66.58973,producer,South America,30193258.0
Venezuela,2015,30007.554,30.2184,99000.0,,,,,,,VE,6.42375,-66.58973,producer,South America,30529716.0
Venezuela,2016,31500.0,,99000.0,,,,,,,VE,6.42375,-66.58973,producer,South America,30741464.0
Venezuela,2017,34290.768,,96000.0,,,,,,,VE,6.42375,-66.58973,producer,South America,30563433.0
Venezuela,2018,34703.34,4306.379778,93000.0,,,,,,,VE,6.42375,-66.58973,producer,South America,29825653.0
Venezuela,2019,39006.276,3194.003694,76500.0,,,,,,,VE,6.42375,-66.58973,producer,South America,28971683.0
Viet Nam,1990,78617.28,68714.04006,9000.0,10860.0,,,,,,,,,producer,Asia,66912613.0
Viet Nam,1991,86270.88,72057.12,13800.0,11700.0,,,,,,,,,producer,Asia,68358820.0
Viet Nam,1992,140426.82,116256.66,15000.0,5100.0,,,,,,,,,producer,Asia,69788747.0
Viet Nam,1993,181212.96,124310.22,16020.0,,,,,,,,,,producer,Asia,71176405.0
Viet Nam,1994,217896.54,163254.66,16020.0,,,,,,,,,,producer,Asia,72501087.0
Viet Nam,1995,238205.16,212784.3,16910.7,9480.0,,,,,,,,,producer,Asia,73759110.0
Viet Nam,1996,345148.86,226764.9,17850.96,10020.0,,,,,,,,,producer,Asia,74946448.0
Viet Nam,1997,418736.52,370670.04,18843.48,12000.0,,,,,,,,,producer,Asia,76058603.0
Viet Nam,1998,423103.32,388002.72,19891.14,15000.0,,,,,,,,,producer,Asia,77128424.0
Viet Nam,1999,697854.828,463620.78,21000.0,16980.0,,,,,,,,,producer,Asia,78123713.0
Viet Nam,2000,890478.54,697102.551,24097.5,40000.02,,,,,,,,,producer,Asia,79001142.0
Viet Nam,2001,785594.64,846386.58,27651.9,30000.0,,,,,,,,,producer,Asia,79817777.0
Viet Nam,2002,694436.1,706282.02,31130.52,70000.02,,,,,,,,,producer,Asia,80642308.0
Viet Nam,2003,920241.12,697866.66,36410.76,40000.02,,,,,,,,,producer,Asia,81475825.0
Viet Nam,2004,862227.18,891539.46,41781.36,54000.0,,,,,,,,,producer,Asia,82311227.0
Viet Nam,2005,830510.178,805922.013,48000.0,34800.0,,,,,,,,,producer,Asia,83142095.0
Viet Nam,2006,1160385.006,834282.1224,55020.0,30000.0,,,,,,,,,producer,Asia,83951800.0
Viet Nam,2007,984305.928,1076173.117,56280.0,49980.0,,,,,,,,,producer,Asia,84762269.0
Viet Nam,2008,1106287.206,966082.3224,61260.0,31560.0,,,,,,,,,producer,Asia,85597241.0
Viet Nam,2009,1069520.718,1023104.069,72480.0,38400.0,,,,,,,,,producer,Asia,86482923.0
Viet Nam,2010,1199999.994,853715.148,94980.0,162960.0,,,,,,,,,producer,Asia,87411012.0
Viet Nam,2011,1589976.666,1063043.684,99000.0,225000.0,,,,,,,,,producer,Asia,88349117.0
Viet Nam,2012,1404126.342,1375179.83,109500.0,165000.0,,,1.86,,,,,,producer,Asia,89301326.0
Viet Nam,2013,1656586.884,1183065.865,120000.0,192000.0,,,,,,,,,producer,Asia,90267739.0
Viet Nam,2014,1634431.314,1565828.65,132000.0,210000.0,,,,,,,,,producer,Asia,91235504.0
Viet Nam,2015,1865402.514,1316610.13,138000.0,300000.0,,,,,,,,,producer,Asia,92191398.0
Viet Nam,2016,1669150.572,1783277.432,144000.0,300000.0,,,,,,,,,producer,Asia,93126529.0
Viet Nam,2017,2005949.94,1505529.521,150000.0,276000.0,,,,,,,,,producer,Asia,94033048.0
Viet Nam,2018,1816984.488,1883103.935,156000.0,348000.0,,,,,,,,,producer,Asia,94914330.0
Viet Nam,2019,1829229.864,1644009.709,159000.0,312000.0,,,,,,,,,producer,Asia,95776716.0
Yemen,1990,,3000.000012,,,,,,,,YE,15.552727,48.516388,producer,Asia,13375121.0
Yemen,1991,,4300.019814,,,,,,,,YE,15.552727,48.516388,producer,Asia,13895851.0
Yemen,1992,,2219.340096,,,,,,,,YE,15.552727,48.516388,producer,Asia,14433771.0
Yemen,1993,,3051.180144,,,,,,,,YE,15.552727,48.516388,producer,Asia,14988047.0
Yemen,1994,,5570.40024,,,,,,,,YE,15.552727,48.516388,producer,Asia,15553171.0
Yemen,1995,,4612.440168,,,,,,,,YE,15.552727,48.516388,producer,Asia,16103339.0
Yemen,1996,,2520.42012,,,,,,,,YE,15.552727,48.516388,producer,Asia,16614326.0
Yemen,1997,,4787.340192,,,,,,,,YE,15.552727,48.516388,producer,Asia,17108681.0
Yemen,1998,4122.042,4247.459964,,,,,,,,YE,15.552727,48.516388,producer,Asia,17608133.0
Yemen,1999,3634.74,4080.24,,,,,,,,YE,15.552727,48.516388,producer,Asia,18114552.0
Yemen,2000,3836.16,3486.239952,,,,,,,,YE,15.552727,48.516388,producer,Asia,18628700.0
Yemen,2001,3733.11,3952.80009,,,,,,,,YE,15.552727,48.516388,producer,Asia,19143457.0
Yemen,2002,3404.676,3659.880036,,,,,,,,YE,15.552727,48.516388,producer,Asia,19660653.0
Yemen,2003,11598.162,3319.608612,8760.0,,,,,,,YE,15.552727,48.516388,producer,Asia,20188799.0
Yemen,2004,12333.534,2677.683786,8160.0,,,,,,,YE,15.552727,48.516388,producer,Asia,20733406.0
Yemen,2005,12190.848,4672.152162,8280.0,,,,,,,YE,15.552727,48.516388,producer,Asia,21320671.0
Yemen,2006,12434.04,3633.902886,8280.0,,,,,,,YE,15.552727,48.516388,producer,Asia,21966298.0
Yemen,2007,11877.222,4334.452668,7800.0,,,,,,,YE,15.552727,48.516388,producer,Asia,22641538.0
Yemen,2008,13187.808,3994.776,7800.0,,,,,,,YE,15.552727,48.516388,producer,Asia,23329004.0
Yemen,2009,8110.896,2361.830958,7800.0,2580.0,,,,,,YE,15.552727,48.516388,producer,Asia,24029589.0
Yemen,2010,9670.05,2611.82547,7800.0,300.0,,,,,,YE,15.552727,48.516388,producer,Asia,24743946.0
Yemen,2011,11104.062,2116.601298,7800.0,,,,,,,YE,15.552727,48.516388,producer,Asia,25475610.0
Yemen,2012,11251.506,3759.095772,7800.0,,,,,,,YE,15.552727,48.516388,producer,Asia,26223391.0
Yemen,2013,11237.886,3320.94807,7800.0,,,,,,,YE,15.552727,48.516388,producer,Asia,26984002.0
Yemen,2014,10702.884,3419.342736,7500.0,,,,,,,YE,15.552727,48.516388,producer,Asia,27753304.0
Yemen,2015,9374.76,3133.944804,6900.0,,,,,,,YE,15.552727,48.516388,producer,Asia,28516545.0
Yemen,2016,8607.198,2274.075576,6000.0,,,,,,,YE,15.552727,48.516388,producer,Asia,29274002.0
Yemen,2017,7927.686,2785.326066,5400.0,,,,,,,YE,15.552727,48.516388,producer,Asia,30034389.0
Yemen,2018,5134.572,2527.087848,3900.0,,,,,,,YE,15.552727,48.516388,producer,Asia,30790513.0
Yemen,2019,5485.668,730.831452,3840.0,,,,,,,YE,15.552727,48.516388,producer,Asia,31546691.0
Austria,1990,,,,,112783.02,9.14,,0.11,80407.44,AT,47.516231,14.550072,consumer,Europe,7677850.0
Austria,1991,,,,,123496.26,16.67,,0.1,78125.16,AT,47.516231,14.550072,consumer,Europe,7754891.0
Austria,1992,,,,,132384.96,21.17,,0.11,72740.04,AT,47.516231,14.550072,consumer,Europe,7840709.0
Austria,1993,,,,,110189.34,11.81,,0.11,80100.06,AT,47.516231,14.550072,consumer,Europe,7905633.0
Austria,1994,,,,,85032.84,8.4,,0.1,65173.14,AT,47.516231,14.550072,consumer,Europe,7936118.0
Austria,1995,,,,,73886.16,5.04,,0.11,60706.2,AT,47.516231,14.550072,consumer,Europe,7948278.0
Austria,1996,,,,,72627.96,3.59,,0.12,64547.28,AT,47.516231,14.550072,consumer,Europe,7959017.0
Austria,1997,,,,,77652.2,4.9,,0.1,65224.78,AT,47.516231,14.550072,consumer,Europe,7968041.0
Austria,1998,,,,,77601.25,4.62,,0.09,66284.29,AT,47.516231,14.550072,consumer,Europe,7976789.0
Austria,1999,,,,,89986.62,8.78,,0.07,67397.84,AT,47.516231,14.550072,consumer,Europe,7992324.0
Austria,2000,,,,,75433.97,9.01,,0.07,52483.88,AT,47.516231,14.550072,consumer,Europe,8011566.0
Austria,2001,,,,,85944.82,9.69,,0.06,60759.84,AT,47.516231,14.550072,consumer,Europe,8042293.0
Austria,2002,,,,,86832.44,11.64,,0.06,55561.61,AT,47.516231,14.550072,consumer,Europe,8081957.0
Austria,2003,,,,,80163.58,13.68,,0.07,43174.34,AT,47.516231,14.550072,consumer,Europe,8121423.0
Austria,2004,,,,,92289.37,11.98,,0.07,59749.43,AT,47.516231,14.550072,consumer,Europe,8171966.0
Austria,2005,,,,,94594.74,17.76,,0.08,46323.97,AT,47.516231,14.550072,consumer,Europe,8227829.0
Austria,2006,,,,,96039.12,21.85,,0.09,36748.24,AT,47.516231,14.550072,consumer,Europe,8268641.0
Austria,2007,,,,,118086.76,24.69,,0.09,50808.94,AT,47.516231,14.550072,consumer,Europe,8295487.0
Austria,2008,,,,,114064.0,21.86,,0.1,54473.21,AT,47.516231,14.550072,consumer,Europe,8321496.0
Austria,2009,,,,,78554.04,9.14,,0.15,53142.95,AT,47.516231,14.550072,consumer,Europe,8343323.0
Austria,2010,,,,,82152.02,10.21,,0.15,54171.26,AT,47.516231,14.550072,consumer,Europe,8363404.0
Austria,2011,,,,,87149.57,8.05,,0.18,67040.74,AT,47.516231,14.550072,consumer,Europe,8391643.0
Austria,2012,,,,,93516.56,6.69,,0.18,76141.17,AT,47.516231,14.550072,consumer,Europe,8429991.0
Austria,2013,,,,,93295.62,6.85,,0.19,74943.37,AT,47.516231,14.550072,consumer,Europe,8479823.0
Austria,2014,,,,,91504.86,8.52,,0.19,68082.58,AT,47.516231,14.550072,consumer,Europe,8546356.0
Austria,2015,,,,,90803.42,8.32,,0.16,68150.31,AT,47.516231,14.550072,consumer,Europe,8642699.0
Austria,2016,,,,,89696.31,6.78,,0.12,71594.82,AT,47.516231,14.550072,consumer,Europe,8736668.0
Austria,2017,,,,,87594.69,6.8,,0.14,69697.1,AT,47.516231,14.550072,consumer,Europe,8797566.0
Austria,2018,,,,,85764.41,5.67,,0.15,70319.6,AT,47.516231,14.550072,consumer,Europe,8840521.0
Austria,2019,,,,,86850.82,6.04,,0.14,70401.1,AT,47.516231,14.550072,consumer,Europe,8879920.0
Belgium,1990,,,,,,,,0.07,,BE,50.503887,4.469936,consumer,Europe,9967379.0
Belgium,1991,,,,,,,,0.06,,BE,50.503887,4.469936,consumer,Europe,10004486.0
Belgium,1992,,,,,,,,0.07,,BE,50.503887,4.469936,consumer,Europe,10045158.0
Belgium,1993,,,,,,,,0.06,,BE,50.503887,4.469936,consumer,Europe,10084475.0
Belgium,1994,,,,,,,,0.08,,BE,50.503887,4.469936,consumer,Europe,10115603.0
Belgium,1995,,,,,,,,0.11,,BE,50.503887,4.469936,consumer,Europe,10136811.0
Belgium,1996,,,,,,,,0.09,,BE,50.503887,4.469936,consumer,Europe,10156637.0
Belgium,1997,,,,,,,,0.09,,BE,50.503887,4.469936,consumer,Europe,10181245.0
Belgium,1998,,,,,,,,0.09,,BE,50.503887,4.469936,consumer,Europe,10203008.0
Belgium,1999,,,,,180180.33,47.81,,0.08,50069.55,BE,50.503887,4.469936,consumer,Europe,10226419.0
Belgium,2000,,,,,209436.93,51.97,,0.07,68001.63,BE,50.503887,4.469936,consumer,Europe,10251250.0
Belgium,2001,,,,,192517.63,51.24,,0.07,53054.0,BE,50.503887,4.469936,consumer,Europe,10286570.0
Belgium,2002,,,,,227530.37,50.88,,0.07,89058.06,BE,50.503887,4.469936,consumer,Europe,10332785.0
Belgium,2003,,,,,229056.84,49.34,,0.08,94765.11,BE,50.503887,4.469936,consumer,Europe,10376133.0
Belgium,2004,,,,,238098.27,56.7,,0.09,83774.13,BE,50.503887,4.469936,consumer,Europe,10421137.0
Belgium,2005,,,,,243793.5,64.05,,0.09,69482.27,BE,50.503887,4.469936,consumer,Europe,10478617.0
Belgium,2006,,,,,276281.04,67.62,,0.1,92244.79,BE,50.503887,4.469936,consumer,Europe,10547958.0
Belgium,2007,,,,,240819.2,64.17,,0.11,66187.1,BE,50.503887,4.469936,consumer,Europe,10625700.0
Belgium,2008,,,,,407525.2,135.41,,0.12,38995.83,BE,50.503887,4.469936,consumer,Europe,10709973.0
Belgium,2009,,,,,354930.04,109.82,,0.12,56057.57,BE,50.503887,4.469936,consumer,Europe,10796493.0
Belgium,2010,,,,,355423.8,111.4,,0.11,52239.91,BE,50.503887,4.469936,consumer,Europe,10895586.0
Belgium,2011,,,,,349706.54,107.89,,0.14,56068.12,BE,50.503887,4.469936,consumer,Europe,11038264.0
Belgium,2012,,,,,340093.91,104.8,,0.14,54878.19,BE,50.503887,4.469936,consumer,Europe,11106932.0
Belgium,2013,,,,,330128.62,93.85,,0.14,74709.89,BE,50.503887,4.469936,consumer,Europe,11159407.0
Belgium,2014,,,,,312704.96,87.14,,,75536.21,BE,50.503887,4.469936,consumer,Europe,11209057.0
Belgium,2015,,,,,332010.85,98.32,,,64416.64,BE,50.503887,4.469936,consumer,Europe,11274196.0
Belgium,2016,,,,,363130.21,100.31,,,90127.49,BE,50.503887,4.469936,consumer,Europe,11331422.0
Belgium,2017,,,,,340642.75,96.5,,,78003.29,BE,50.503887,4.469936,consumer,Europe,11375158.0
Belgium,2018,,,,,344535.2,96.5,,,81895.6,BE,50.503887,4.469936,consumer,Europe,11427054.0
Belgium,2019,,,,,371933.79,110.53,,,71122.58,BE,50.503887,4.469936,consumer,Europe,11488980.0
Belgium/Luxembourg,1990,,,,,120897.24,19.64,,,67446.6,,,,consumer,Unknown,
Belgium/Luxembourg,1991,,,,,104773.5,22.89,,,42489.42,,,,consumer,Unknown,
Belgium/Luxembourg,1992,,,,,109671.06,24.94,,,41782.38,,,,consumer,Unknown,
Belgium/Luxembourg,1993,,,,,123795.6,28.08,,,47366.22,,,,consumer,Unknown,
Belgium/Luxembourg,1994,,,,,135748.38,28.75,,,57492.9,,,,consumer,Unknown,
Belgium/Luxembourg,1995,,,,,144089.88,29.29,,,64380.9,,,,consumer,Unknown,
Belgium/Luxembourg,1996,,,,,151549.42,32.79,,,62318.22,,,,consumer,Unknown,
Belgium/Luxembourg,1997,,,,,152662.76,36.55,,,53175.83,,,,consumer,Unknown,
Belgium/Luxembourg,1998,,,,,214780.67,50.05,,,78564.39,,,,consumer,Unknown,
Belgium/Luxembourg,1999,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2000,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2001,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2002,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2003,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2004,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2005,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2006,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2007,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2008,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2009,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2010,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2011,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2012,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2013,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2014,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2015,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2016,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2017,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2018,,,,,,,,,,,,,consumer,Unknown,
Belgium/Luxembourg,2019,,,,,,,,,,,,,consumer,Unknown,
Bulgaria,1990,,,,,16090.98,3.67,,,6106.98,BG,42.733883,25.48583,consumer,Europe,8718289.0
Bulgaria,1991,,,,,12013.2,4.04,,,1005.66,BG,42.733883,25.48583,consumer,Europe,8632367.0
Bulgaria,1992,,,,,10933.86,0.16,,,10492.68,BG,42.733883,25.48583,consumer,Europe,8540164.0
Bulgaria,1993,,,,,23846.58,1.55,,,19617.3,BG,42.733883,25.48583,consumer,Europe,8472313.0
Bulgaria,1994,,,,,27760.08,2.42,,,21165.84,BG,42.733883,25.48583,consumer,Europe,8443591.0
Bulgaria,1995,,,,,30925.08,2.69,,,23604.48,BG,42.733883,25.48583,consumer,Europe,8406067.0
Bulgaria,1996,,,,,16329.6,0.57,,,14788.5,BG,42.733883,25.48583,consumer,Europe,8362826.0
Bulgaria,1997,,,,,17649.24,0.42,,,16495.08,BG,42.733883,25.48583,consumer,Europe,8312068.0
Bulgaria,1998,,,,,20527.32,0.4,,,19449.6,BG,42.733883,25.48583,consumer,Europe,8256786.0
Bulgaria,1999,,,,,22015.14,0.09,,,21782.54,BG,42.733883,25.48583,consumer,Europe,8210624.0
Bulgaria,2000,,,,,16843.62,0.12,,,16505.09,BG,42.733883,25.48583,consumer,Europe,8170172.0
Bulgaria,2001,,,,,21294.3,0.1,,,21023.98,BG,42.733883,25.48583,consumer,Europe,8009142.0
Bulgaria,2002,,,,,20605.92,0.06,,0.05,20434.12,BG,42.733883,25.48583,consumer,Europe,7837161.0
Bulgaria,2003,,,,,24021.66,0.07,,0.06,23838.88,BG,42.733883,25.48583,consumer,Europe,7775327.0
Bulgaria,2004,,,,,22010.93,0.06,,0.06,21851.45,BG,42.733883,25.48583,consumer,Europe,7716860.0
Bulgaria,2005,,,,,26430.85,0.23,,0.06,25800.84,BG,42.733883,25.48583,consumer,Europe,7658972.0
Bulgaria,2006,,,,,26073.1,0.31,,0.06,25222.95,BG,42.733883,25.48583,consumer,Europe,7601022.0
Bulgaria,2007,,,,,23601.68,0.64,,0.08,21851.4,BG,42.733883,25.48583,consumer,Europe,7545338.0
Bulgaria,2008,,,,,31032.34,1.6,,0.09,26683.07,BG,42.733883,25.48583,consumer,Europe,7492561.0
Bulgaria,2009,,,,,31379.75,2.51,,0.08,24556.55,BG,42.733883,25.48583,consumer,Europe,7444443.0
Bulgaria,2010,,,,,31702.32,2.93,,0.08,23721.48,BG,42.733883,25.48583,consumer,Europe,7395599.0
Bulgaria,2011,,,,,28890.61,2.69,,0.09,21571.19,BG,42.733883,25.48583,consumer,Europe,7348328.0
Bulgaria,2012,,,,,33589.5,4.05,,0.08,22556.48,BG,42.733883,25.48583,consumer,Europe,7305888.0
Bulgaria,2013,,,,,36569.2,4.21,,0.08,25116.41,BG,42.733883,25.48583,consumer,Europe,7265115.0
Bulgaria,2014,,,,,37242.54,5.39,,0.08,22574.17,BG,42.733883,25.48583,consumer,Europe,7223938.0
Bulgaria,2015,,,,,40905.4,6.07,,0.08,24375.43,BG,42.733883,25.48583,consumer,Europe,7177991.0
Bulgaria,2016,,,,,46749.6,7.2,,0.08,27140.76,BG,42.733883,25.48583,consumer,Europe,7127822.0
Bulgaria,2017,,,,,42412.95,6.43,,0.1,24900.71,BG,42.733883,25.48583,consumer,Europe,7075947.0
